time,cp,lsp,swvl1,ro,sd,dis
1981-12-30,0.0006461797,0.0002202858,0.35438958,6.372791E-05,0.097082764,1180.14355468729
1981-12-31,0.0017341279,0.0011397505,0.3746429,6.778034E-05,0.092122994,1174.75646972635
1982-01-01,0.0015194133,0.0063832803,0.3879972,6.944581E-05,0.08513783,1170.74267578104
1982-01-02,0.00013495826,0.0034218137,0.39174494,6.4740736E-05,0.092116095,1167.40649414042
1982-01-03,2.357367E-06,0.0011987663,0.39553893,6.8937974E-05,0.09139572,1165.46411132792
1982-01-04,0.00026537347,0.0016974097,0.39632115,8.011583E-05,0.08678978,1167.86364746073
1982-01-05,0.0024940798,0.0026134236,0.4037618,0.0001060092,0.08531064,1192.12780761698
1982-01-06,0.00522304,0.006420794,0.40374744,0.00014091312,0.086345725,1247.29943847634
1982-01-07,6.59316E-06,0.00038927386,0.38577938,8.291435E-05,0.08886104,1270.9484863279
1982-01-08,2.5335172E-05,0.005250903,0.37808692,8.300659E-05,0.087956116,1273.85827636696
1982-01-09,0.0012853165,0.016085811,0.3782694,9.633643E-05,0.08741689,1297.39733886696
1982-01-10,0.00012977878,0.01327552,0.37508947,8.3298524E-05,0.10252157,1355.28393554663
1982-01-11,0.0006794097,0.0032807647,0.3732674,8.589461E-05,0.108832136,1436.19738769506
1982-01-12,0.00074157695,0.004463283,0.37743136,8.434919E-05,0.1113736,1503.56469726536
1982-01-13,0,1.8070732E-05,0.371693,8.26526E-05,0.11314136,1542.13232421848
1982-01-14,0,1.1282225E-06,0.3680583,8.2021215E-05,0.11287238,1562.02758789035
1982-01-15,0,1.2416623E-08,0.36573166,8.132245E-05,0.11216604,1572.06970214816
1982-01-16,0,1.091015E-08,0.36409515,8.049905E-05,0.114234485,1575.63049316378
1982-01-17,0,4.1449145E-08,0.36267874,7.95415E-05,0.11362816,1574.77099609347
1982-01-18,0,1.1256613E-07,0.36185613,7.8610465E-05,0.11099345,1571.0358886716
1982-01-19,0,3.4569864E-06,0.36147255,7.757014E-05,0.10959057,1565.39782714816
1982-01-20,0,2.2982015E-06,0.36093816,7.650245E-05,0.109862484,1558.04614257785
1982-01-21,0,6.15572E-05,0.36026412,7.555686E-05,0.109467976,1548.85107421848
1982-01-22,6.388925E-06,0.0010419147,0.35998952,7.460894E-05,0.1098873,1537.66430664035
1982-01-23,4.956674E-05,0.0009379376,0.36249852,7.402272E-05,0.1108668,1524.83105468723
1982-01-24,0.00015585158,0.0011151541,0.36236987,7.258304E-05,0.11321518,1510.76513671848
1982-01-25,4.9086928E-05,0.00057202374,0.35868913,7.145206E-05,0.11313759,1495.33483886692
1982-01-26,4.963161E-06,0.0018432261,0.3583338,7.120832E-05,0.11389986,1478.56762695286
1982-01-27,5.7364115E-05,0.0030042734,0.37478966,7.191908E-05,0.10490561,1461.29956054662
1982-01-28,7.0263086E-05,0.0012290507,0.37081274,6.87985E-05,0.10275869,1443.84558105443
1982-01-29,0.0010115824,0.014965853,0.3725537,7.0093316E-05,0.0938771,1426.18249511693
1982-01-30,0.00087189936,0.016909854,0.40221545,0.00012231621,0.10137868,1492.39880371067
1982-01-31,0.0011833999,0.013434938,0.40569755,9.1631E-05,0.0985158,1578.55725097628
1982-02-01,1.13773785E-05,0.0002826339,0.38701794,6.773745E-05,0.09682384,1548.01623535129
1982-02-02,2.9699908E-08,4.408426E-06,0.37924317,6.872496E-05,0.09558584,1498.53076171848
1982-02-03,-2.6020852E-18,2.0871124E-07,0.37470087,6.951542E-05,0.09683114,1459.01953124974
1982-02-04,4.979361E-07,3.7297454E-08,0.37240916,7.035978E-05,0.09614643,1427.0405273435
1982-02-05,-2.6020852E-18,3.8432535E-08,0.37186503,7.08448E-05,0.09577294,1399.95202636694
1982-02-06,5.764447E-10,0.0015725475,0.37535587,7.2734925E-05,0.09571616,1376.39672851538
1982-02-07,1.7044871E-05,0.001369447,0.3865122,7.3439354E-05,0.09322653,1356.72631835913
1982-02-08,0.002766758,0.002953914,0.39053273,8.241318E-05,0.09168028,1346.86242675757
1982-02-09,0.00027605926,0.0009952349,0.38816535,7.1360395E-05,0.08455974,1346.77819824195
1982-02-10,-2.6020852E-18,3.2422736E-08,0.38502312,7.330907E-05,0.08411171,1335.4232177732
1982-02-11,-2.6020852E-18,0,0.38241953,7.351716E-05,0.080975935,1324.02343749977
1982-02-12,-2.6020852E-18,2.0627295E-08,0.3789271,7.193295E-05,0.07790297,1314.28051757789
1982-02-13,-2.6020852E-18,1.3032835E-07,0.37871847,7.161516E-05,0.07957183,1305.79016113258
1982-02-14,5.0487866E-05,0.00017206819,0.37910333,7.147086E-05,0.07919521,1298.35681152321
1982-02-15,1.3322244E-05,0.00013242122,0.37757736,7.075768E-05,0.07731296,1290.93322753883
1982-02-16,-2.6020852E-18,2.1173651E-05,0.37409374,7.0516835E-05,0.07766591,1283.14135742165
1982-02-17,1.2162585E-07,9.270392E-06,0.37420347,7.082033E-05,0.07604325,1275.13720703102
1982-02-18,0.0006119946,0.00058305665,0.375536,7.099876E-05,0.072986856,1267.00170898415
1982-02-19,0.00014608134,0.0020428223,0.3723646,6.920307E-05,0.06849834,1258.7482910154
1982-02-20,4.6415194E-06,4.1088555E-05,0.36737913,6.885313E-05,0.06721276,1250.84655761697
1982-02-21,-2.6020852E-18,1.4968907E-06,0.3644206,6.840952E-05,0.067569435,1243.0979003904
1982-02-22,5.991757E-06,0.00020468757,0.36203182,6.799483E-05,0.06742829,1235.00878906228
1982-02-23,0.0002247196,0.000966776,0.3596147,6.753258E-05,0.06837841,1227.30517578103
1982-02-24,0.000282517,0.0016078576,0.35838702,6.707531E-05,0.06838069,1219.95764160135
1982-02-25,7.802299E-05,0.0036523438,0.35760573,6.657204E-05,0.064342655,1212.64184570291
1982-02-26,1.9392164E-05,0.0017645863,0.35689366,6.612772E-05,0.06434049,1205.1993408201
1982-02-27,3.9041015E-06,8.739757E-05,0.3584563,6.596265E-05,0.062916346,1197.52697753885
1982-02-28,2.0046558E-07,0.00083844195,0.36532587,6.673863E-05,0.06154094,1189.7042236326
1982-03-01,0.0003896218,0.0003748633,0.3770559,7.0262715E-05,0.070353106,1183.86975097635
1982-03-02,0.004035744,0.003491555,0.38466316,6.9161666E-05,0.07151324,1182.20202636698
1982-03-03,0.00034329656,0.00033812335,0.37772262,6.539103E-05,0.06834474,1180.15917968729
1982-03-04,0.00023120252,0.0030221397,0.38031256,6.9499176E-05,0.06640097,1177.97888183573
1982-03-05,0.0014984295,0.0015268221,0.3761539,6.362559E-05,0.06587546,1177.10986328104
1982-03-06,0.00039927955,0.000592797,0.3685609,6.243098E-05,0.06466561,1169.06652832011
1982-03-07,4.6945177E-05,0.00035039257,0.36466083,6.252574E-05,0.06424561,1158.46472167948
1982-03-08,1.8542198E-06,4.126203E-05,0.36188355,6.336532E-05,0.06291512,1149.9013671873
1982-03-09,3.943888E-05,1.50814285E-05,0.35907856,6.335903E-05,0.061921466,1145.73571777323
1982-03-10,0.00018287353,0.00085551257,0.35694474,6.287917E-05,0.061972324,1139.47497558574
1982-03-11,0.006130353,0.002902734,0.37332267,6.451479E-05,0.061811816,1131.16931152324
1982-03-12,0.0009596535,0.0013596386,0.3705768,6.237096E-05,0.05512638,1124.5078124998
1982-03-13,0.0036143423,0.0020264299,0.37361845,6.1632876E-05,0.05303285,1117.27233886699
1982-03-14,0.0011932894,0.0011073464,0.37071732,6.0651964E-05,0.055806164,1110.99572753887
1982-03-15,0,1.1001527E-07,0.36606303,6.0392358E-05,0.057355955,1104.34814453105
1982-03-16,0.00021963939,0.00032627667,0.3620902,6.086107E-05,0.059979368,1097.58789062481
1982-03-17,0.00040127014,0.003070857,0.36915925,6.473192E-05,0.06059898,1091.72351074199
1982-03-18,0.0016713907,0.009108025,0.37943304,6.1304054E-05,0.057306305,1088.45251464824
1982-03-19,0.0019895944,0.0033296521,0.37870103,5.9727976E-05,0.05704453,1085.12756347637
1982-03-20,0.00074286136,0.0024352286,0.3746449,5.9481274E-05,0.060671635,1080.07287597637
1982-03-21,0.00072956213,0.0013570565,0.3715909,5.8803285E-05,0.05542358,1074.53918457012
1982-03-22,0.0021691946,0.0011777516,0.373517,5.9935093E-05,0.056537848,1069.15588378887
1982-03-23,0.00207543,0.0012187299,0.37559918,5.823356E-05,0.0558594,1063.6893310545
1982-03-24,9.716522E-08,2.0311052E-05,0.36857665,5.6765166E-05,0.055379122,1056.87902832013
1982-03-25,0,8.5779E-09,0.3617494,5.6212102E-05,0.054749485,1048.57739257794
1982-03-26,0,5.2041704E-18,0.35541248,5.5983484E-05,0.0545811,1039.64038085919
1982-03-27,0,1.5898696E-08,0.35299155,5.96255E-05,0.053662755,1031.12145996075
1982-03-28,0.0008370032,3.1463307E-05,0.35563695,6.2769155E-05,0.05331359,1024.45422363263
1982-03-29,0.0025543629,0.00069693406,0.36722028,6.764723E-05,0.05373475,1021.75646972638
1982-03-30,0.0013735739,0.00073272205,0.37386227,6.606849E-05,0.060821615,1024.22741699201
1982-03-31,0.00035242914,0.0007637794,0.37516055,6.9717826E-05,0.061661966,1029.78979492169
1982-04-01,1.8346534E-06,2.3139855E-05,0.3670976,6.3696454E-05,0.06140241,1040.89624023419
1982-04-02,0.00058263727,0.00060345884,0.36261797,6.5931876E-05,0.061576065,1062.0701904295
1982-04-03,0.0008513358,0.0021756657,0.37433842,7.416984E-05,0.06564978,1090.19702148418
1982-04-04,1.3344099E-05,1.4799131E-05,0.36630532,6.508924E-05,0.06910435,1119.79565429668
1982-04-05,3.990587E-08,2.0753112E-06,0.35882637,6.924823E-05,0.06958318,1146.16638183573
1982-04-06,0.001324727,0.0006261216,0.35499144,8.578159E-05,0.06440388,1173.36035156229
1982-04-07,0.0014185176,0.0029595385,0.38046852,9.176629E-05,0.060872436,1212.82861328103
