,cp,lsp,swvl1,ro,sd,lsp-1,lsp-2,lsp-3,cp-1,cp-2,cp-3,dis
6627,0.0014608041,0.008461632,0.32293722,9.959115e-05,6.883816999999999e-07,7.120707e-06,0.00055645517,0.00073960895,9.891852999999999e-06,0.002419568,0.0051461426000000005,1004.1165771482599
6628,0.002226556,0.0024094118,0.35388905,6.435113e-05,4.4313165000000003e-07,0.008461632,7.120707e-06,0.00055645517,0.0014608041,9.891852999999999e-06,0.002419568,1053.55090332013
6629,0.00013694614,2.2840086e-05,0.3400178,4.187079300000001e-05,0.0,0.0024094118,0.008461632,7.120707e-06,0.002226556,0.0014608041,9.891852999999999e-06,1166.92065429667
6630,0.0007209237700000001,2.8414645999999996e-05,0.32910409999999996,4.1906238000000006e-05,0.0,2.2840086e-05,0.0024094118,0.008461632,0.00013694614,0.002226556,0.0014608041,1296.33569335915
6631,0.00096844323,5.7722114e-05,0.32592845,4.1660576e-05,0.0,2.8414645999999996e-05,2.2840086e-05,0.0024094118,0.0007209237700000001,0.00013694614,0.002226556,1356.53430175757
6632,0.0011532294000000001,0.0053153755,0.34021235,4.5573663e-05,0.0,5.7722114e-05,2.8414645999999996e-05,2.2840086e-05,0.00096844323,0.0007209237700000001,0.00013694614,1300.7194824216401
6633,0.0031229117999999998,0.012880111000000001,0.38918355,9.049156499999999e-05,2.4492252e-07,0.0053153755,5.7722114e-05,2.8414645999999996e-05,0.0011532294000000001,0.00096844323,0.0007209237700000001,1197.0496826169801
6634,0.000108622306,6.153687e-05,0.37597126,3.994174000000001e-05,1.3598133999999998e-06,0.012880111000000001,0.0053153755,5.7722114e-05,0.0031229117999999998,0.0011532294000000001,0.00096844323,1114.7429199216801
6635,0.0022205669,0.007620841,0.387148,7.373524e-05,6.2541316e-05,6.153687e-05,0.012880111000000001,0.0053153755,0.000108622306,0.0031229117999999998,0.0011532294000000001,1091.13342285137
6636,0.00061520044,0.0044964743,0.38452187,4.9268990000000005e-05,0.00010560066999999998,0.007620841,6.153687e-05,0.012880111000000001,0.0022205669,0.000108622306,0.0031229117999999998,1116.82629394511
6637,0.0016259257,0.010272736,0.39722466,8.96235e-05,0.00011888089,0.0044964743,0.007620841,6.153687e-05,0.00061520044,0.0022205669,0.000108622306,1168.2396240232301
6638,0.0006696461999999999,0.0018766903,0.39483568,5.187584e-05,0.0008004338000000001,0.010272736,0.0044964743,0.007620841,0.0016259257,0.00061520044,0.0022205669,1208.43395996072
6639,0.00015616977,3.3960107e-06,0.37486820000000004,4.181278e-05,0.00050699594,0.0018766903,0.010272736,0.0044964743,0.0006696461999999999,0.0016259257,0.00061520044,1245.97534179665
6640,0.0018179781,0.009173845,0.386432,6.888835999999999e-05,0.00033051069999999997,3.3960107e-06,0.0018766903,0.010272736,0.00015616977,0.0006696461999999999,0.0016259257,1267.80932617165
6641,0.0017363507999999998,0.0040821623999999996,0.40027946,5.3879103e-05,0.0023081556,0.009173845,3.3960107e-06,0.0018766903,0.0018179781,0.00015616977,0.0006696461999999999,1269.1822509763401
6642,0.0019878879999999997,0.0020000182999999998,0.38993478,5.0450395e-05,0.0033987702000000002,0.0040821623999999996,0.009173845,3.3960107e-06,0.0017363507999999998,0.0018179781,0.00015616977,1253.0382080075901
6643,0.0017065147,0.0007759959599999999,0.38540795,4.4396038e-05,0.0036901509999999996,0.0020000182999999998,0.0040821623999999996,0.009173845,0.0019878879999999997,0.0017363507999999998,0.0018179781,1230.6920166013401
6644,0.00035555675,0.00016376449,0.378915,4.2068787000000004e-05,0.0039950735,0.0007759959599999999,0.0020000182999999998,0.0040821623999999996,0.0017065147,0.0019878879999999997,0.0017363507999999998,1206.15368652322
6645,1.4441601e-05,0.0009795933999999999,0.37029448,4.280363e-05,0.0031447113000000002,0.00016376449,0.0007759959599999999,0.0020000182999999998,0.00035555675,0.0017065147,0.0019878879999999997,1166.6044921872901
6646,0.000451505,0.001901689,0.37810922,4.5932935e-05,0.002309327,0.0009795933999999999,0.00016376449,0.0007759959599999999,1.4441601e-05,0.00035555675,0.0017065147,1112.19445800762
6647,0.00016026231000000003,0.0014734439000000002,0.37665108,4.6926165e-05,0.0017934932,0.001901689,0.0009795933999999999,0.00016376449,0.000451505,1.4441601e-05,0.00035555675,1056.35412597638
6648,7.7610945e-05,8.5850515e-05,0.36721,4.125536e-05,0.0014618598,0.0014734439000000002,0.001901689,0.0009795933999999999,0.00016026231000000003,0.000451505,1.4441601e-05,1010.9818115232599
6649,0.00024927006000000004,0.00028173026,0.36330890000000005,4.1795392e-05,0.0011297207,8.5850515e-05,0.0014734439000000002,0.001901689,7.7610945e-05,0.00016026231000000003,0.000451505,980.525024413888
6650,4.2624863e-05,6.800765999999999e-05,0.35795406,3.9943552e-05,0.0009090837599999999,0.00028173026,8.5850515e-05,0.0014734439000000002,0.00024927006000000004,7.7610945e-05,0.00016026231000000003,960.829284667798
6651,4.8110609999999994e-05,0.0001820045,0.3533726,3.988323e-05,0.0007445942,6.800765999999999e-05,0.00028173026,8.5850515e-05,4.2624863e-05,0.00024927006000000004,7.7610945e-05,944.053955077957
6652,0.00015924567,0.00015328503,0.34983373,3.9069546e-05,0.00060559047,0.0001820045,6.800765999999999e-05,0.00028173026,4.8110609999999994e-05,4.2624863e-05,0.00024927006000000004,927.342773437335
6653,1.6482797e-06,4.167059999999999e-06,0.34548634,3.748574e-05,0.0005749628,0.00015328503,0.0001820045,6.800765999999999e-05,0.00015924567,4.8110609999999994e-05,4.2624863e-05,910.4368286131199
6654,4.8218085e-06,3.5561424999999996e-05,0.34137377,3.6993355e-05,0.00055626157,4.167059999999999e-06,0.00015328503,0.0001820045,1.6482797e-06,0.00015924567,4.8110609999999994e-05,893.820251464685
6655,1.0140896999999999e-06,5.0576564e-05,0.33807045,3.65057e-05,0.0005998069999999999,3.5561424999999996e-05,4.167059999999999e-06,0.00015328503,4.8218085e-06,1.6482797e-06,0.00015924567,877.827087402188
6656,8.737652e-05,2.9797078000000003e-05,0.33491987,3.6367823e-05,0.0006099382299999999,5.0576564e-05,3.5561424999999996e-05,4.167059999999999e-06,1.0140896999999999e-06,4.8218085e-06,1.6482797e-06,862.367614745941
6657,0.0006792784599999999,0.00018382082999999998,0.33729294,3.6639693e-05,0.0006133730599999999,2.9797078000000003e-05,5.0576564e-05,3.5561424999999996e-05,8.737652e-05,1.0140896999999999e-06,4.8218085e-06,848.16210937485
6658,2.4514653e-05,0.00022396626,0.3354167,3.8131166e-05,0.0005940927,0.00018382082999999998,2.9797078000000003e-05,5.0576564e-05,0.0006792784599999999,8.737652e-05,1.0140896999999999e-06,835.063598632664
6659,1.8516239e-05,2.7406963e-05,0.3331603,3.741225e-05,0.00047162545,0.00022396626,0.00018382082999999998,2.9797078000000003e-05,2.4514653e-05,0.0006792784599999999,8.737652e-05,822.9878540037599
6660,0.0019834181,0.0033425140000000004,0.34926036,5.2299685e-05,0.0004572907,2.7406963e-05,0.00022396626,0.00018382082999999998,1.8516239e-05,2.4514653e-05,0.0006792784599999999,812.784423827981
6661,0.00027967267999999995,0.00039643608,0.36286327,3.9199862e-05,0.00039958315999999997,0.0033425140000000004,2.7406963e-05,0.00022396626,0.0019834181,1.8516239e-05,2.4514653e-05,805.890075683451
6662,0.0034517664000000003,0.0011408101,0.364799,5.0822888000000005e-05,0.00023341747999999998,0.00039643608,0.0033425140000000004,2.7406963e-05,0.00027967267999999995,0.0019834181,1.8516239e-05,806.898132324076
6663,0.0014938504999999999,0.00042988167999999995,0.37236863,4.4328535e-05,0.00014225637,0.0011408101,0.00039643608,0.0033425140000000004,0.0034517664000000003,0.00027967267999999995,0.0019834181,817.299926757667
6664,0.00011626886999999999,2.6365291000000002e-05,0.36058462,3.4457884e-05,0.00010284559000000001,0.00042988167999999995,0.0011408101,0.00039643608,0.0014938504999999999,0.0034517664000000003,0.00027967267999999995,841.348999023288
6665,0.0006500147,3.4354238e-05,0.35387707,3.4163266e-05,7.51754e-05,2.6365291000000002e-05,0.00042988167999999995,0.0011408101,0.00011626886999999999,0.0014938504999999999,0.0034517664000000003,881.8646850584371
6666,0.0022167184,0.0036196592,0.37620527,4.765537e-05,5.6406730000000005e-05,3.4354238e-05,2.6365291000000002e-05,0.00042988167999999995,0.0006500147,0.00011626886999999999,0.0014938504999999999,924.349487304523
6667,0.00018082571,1.2735487e-05,0.36470288,3.3396303e-05,4.0106876e-05,0.0036196592,3.4354238e-05,2.6365291000000002e-05,0.0022167184,0.0006500147,0.00011626886999999999,941.0612792967081
6668,0.0011327631,0.00059907447,0.36842072,3.4565397e-05,2.6823765e-05,1.2735487e-05,0.0036196592,3.4354238e-05,0.00018082571,0.0022167184,0.0006500147,926.7521362303039
6669,2.5593464999999997e-07,4.1594053e-06,0.3600107,3.2405424e-05,1.8493842e-05,0.00059907447,1.2735487e-05,0.0036196592,0.0011327631,0.00018082571,0.0022167184,898.3361816404649
6670,0.00045174453,0.001289598,0.35755748,3.403731e-05,1.1053768500000001e-05,4.1594053e-06,0.00059907447,1.2735487e-05,2.5593464999999997e-07,0.0011327631,0.00018082571,869.907409667814
6671,0.00039345190000000005,0.00799341,0.38796738,6.201939999999999e-05,0.00016468031000000004,0.001289598,4.1594053e-06,0.00059907447,0.00045174453,2.5593464999999997e-07,0.0011327631,844.499084472506
6672,0.00043772047999999993,0.00041164528,0.37947768,3.6244236999999996e-05,0.0002642416,0.00799341,0.001289598,4.1594053e-06,0.00039345190000000005,0.00045174453,2.5593464999999997e-07,824.581298827979
6673,2.0677767e-06,6.0715615e-06,0.36827198,3.1601576e-05,0.00016916345000000002,0.00041164528,0.00799341,0.001289598,0.00043772047999999993,0.00039345190000000005,0.00045174453,820.342895507667
6674,0.0014270796,0.0065318323,0.38292068,4.2264608e-05,0.0006375403,6.0715615e-06,0.00041164528,0.00799341,2.0677767e-06,0.00043772047999999993,0.00039345190000000005,828.774597167822
6675,0.00015699565,0.0025116985,0.38289229999999996,3.348087e-05,0.0026003872,0.0065318323,6.0715615e-06,0.00041164528,0.0014270796,2.0677767e-06,0.00043772047999999993,839.8376464842261
6676,0.0029564782,0.003983103,0.3879842,3.6461659999999994e-05,0.0032338928,0.0025116985,0.0065318323,6.0715615e-06,0.00015699565,0.0014270796,2.0677767e-06,846.058837890475
6677,0.0017000529000000002,0.011588343000000001,0.39928278,3.8894395e-05,0.006798892,0.003983103,0.0025116985,0.0065318323,0.0029564782,0.00015699565,0.0014270796,842.926452636569
6678,0.00024734178,0.014337802,0.40797257,4.1264386000000006e-05,0.012598173999999998,0.011588343000000001,0.003983103,0.0025116985,0.0017000529000000002,0.0029564782,0.00015699565,834.3297729490711
6679,0.00013869617,0.00031899335,0.39200816,3.1523059999999994e-05,0.014698258,0.014337802,0.011588343000000001,0.003983103,0.00024734178,0.0017000529000000002,0.0029564782,822.950927734229
6680,4.748089e-05,2.7220458e-05,0.38172280000000003,3.1406624000000004e-05,0.013042388500000002,0.00031899335,0.014337802,0.011588343000000001,0.00013869617,0.00024734178,0.0017000529000000002,807.249694824075
6681,9.589948e-08,3.6434325e-05,0.37599367,3.193922e-05,0.012008498000000001,2.7220458e-05,0.00031899335,0.014337802,4.748089e-05,0.00013869617,0.00024734178,788.6503906248599
6682,4.6459279999999996e-05,0.00233027,0.374089,3.199882e-05,0.011055836000000001,3.6434325e-05,2.7220458e-05,0.00031899335,9.589948e-08,4.748089e-05,0.00013869617,770.2295532225199
6683,0.00010734678,0.0019780929999999998,0.3763767,3.1405358e-05,0.013667641000000001,0.00233027,3.6434325e-05,2.7220458e-05,4.6459279999999996e-05,9.589948e-08,4.748089e-05,753.7350463865849
6684,5.023685e-06,0.00017359851000000004,0.36920390000000003,3.1331416e-05,0.013479503,0.0019780929999999998,0.00233027,3.6434325e-05,0.00010734678,4.6459279999999996e-05,9.589948e-08,739.010864257681
6685,0.00020961418000000002,0.0045729177,0.36531523,3.1263233e-05,0.01410933,0.00017359851000000004,0.0019780929999999998,0.00233027,5.023685e-06,0.00010734678,4.6459279999999996e-05,726.1017456053399
6686,0.0011198565,0.0025422854999999998,0.36267692,3.1351766999999997e-05,0.018458951,0.0045729177,0.00017359851000000004,0.0019780929999999998,0.00020961418000000002,5.023685e-06,0.00010734678,714.675415038936
6687,0.0004270964,0.003340657,0.36048934,3.1268909999999995e-05,0.022150474,0.0025422854999999998,0.0045729177,0.00017359851000000004,0.0011198565,0.00020961418000000002,5.023685e-06,704.266479492063
